Source Name	Characteristics [StrainOrLine]	Characteristics [Organism]	Term Source REF	Term Accession Number	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Label	Material Type	Protocol REF	Hybridization Name	Array Design REF	Protocol REF	Scan Name	Array Data File	Comment [ArrayExpress FTP file]	Protocol REF	Derived Array Data Matrix File	Comment [Derived ArrayExpress FTP file]	Factor Value [TIME]	Unit [TimeUnit]	Factor Value [GROWTH CONDITION]	Factor Value [TEMPERATURE]	Unit [TemperatureUnit]
cT26Wd	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT26W	total_RNA	P-MTAB-12071	cT26W_labeled	biotin	unknown	P-MTAB-12069	H_cT26W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT26W.CEL	Hannah_cT26W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	26	hours	continuous light	20	degree_C
T0c	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T0	total_RNA	P-MTAB-12071	T0_labeled	biotin	unknown	P-MTAB-12069	H_T0_labeled	A-AFFY-2	P-AFFY-6	Hannah_T0.CEL	Hannah_T0.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	0	hours	light/dark	4	degree_C
T0b	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T0	total_RNA	P-MTAB-12071	T0_labeled	biotin	unknown	P-MTAB-12069	H_T0_labeled	A-AFFY-2	P-AFFY-6	Hannah_T0.CEL	Hannah_T0.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	0	hours	light/dark	4	degree_C
T0a	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T0	total_RNA	P-MTAB-12071	T0_labeled	biotin	unknown	P-MTAB-12069	H_T0_labeled	A-AFFY-2	P-AFFY-6	Hannah_T0.CEL	Hannah_T0.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	0	hours	light/dark	4	degree_C
T0d	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T0	total_RNA	P-MTAB-12071	T0_labeled	biotin	unknown	P-MTAB-12069	H_T0_labeled	A-AFFY-2	P-AFFY-6	Hannah_T0.CEL	Hannah_T0.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	0	hours	light/dark	4	degree_C
T0e	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T0	total_RNA	P-MTAB-12071	T0_labeled	biotin	unknown	P-MTAB-12069	H_T0_labeled	A-AFFY-2	P-AFFY-6	Hannah_T0.CEL	Hannah_T0.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	0	hours	light/dark	4	degree_C
T26Wa	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T26W	total_RNA	P-MTAB-12071	T26W_labeled	biotin	unknown	P-MTAB-12069	H_T26W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T26W.CEL	Hannah_T26W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	26	hours	light/dark	20	degree_C
T26We	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T26W	total_RNA	P-MTAB-12071	T26W_labeled	biotin	unknown	P-MTAB-12069	H_T26W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T26W.CEL	Hannah_T26W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	26	hours	light/dark	20	degree_C
T26Wd	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T26W	total_RNA	P-MTAB-12071	T26W_labeled	biotin	unknown	P-MTAB-12069	H_T26W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T26W.CEL	Hannah_T26W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	26	hours	light/dark	20	degree_C
T26Wc	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T26W	total_RNA	P-MTAB-12071	T26W_labeled	biotin	unknown	P-MTAB-12069	H_T26W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T26W.CEL	Hannah_T26W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	26	hours	light/dark	20	degree_C
T26Wb	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T26W	total_RNA	P-MTAB-12071	T26W_labeled	biotin	unknown	P-MTAB-12069	H_T26W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T26W.CEL	Hannah_T26W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	26	hours	light/dark	20	degree_C
T2d	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T2	total_RNA	P-MTAB-12071	T2_labeled	biotin	unknown	P-MTAB-12069	H_T2_labeled	A-AFFY-2	P-AFFY-6	Hannah_T02.CEL	Hannah_T02.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	2	hours	light/dark	4	degree_C
T2c	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T2	total_RNA	P-MTAB-12071	T2_labeled	biotin	unknown	P-MTAB-12069	H_T2_labeled	A-AFFY-2	P-AFFY-6	Hannah_T02.CEL	Hannah_T02.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	2	hours	light/dark	4	degree_C
T2e	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T2	total_RNA	P-MTAB-12071	T2_labeled	biotin	unknown	P-MTAB-12069	H_T2_labeled	A-AFFY-2	P-AFFY-6	Hannah_T02.CEL	Hannah_T02.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	2	hours	light/dark	4	degree_C
T2b	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T2	total_RNA	P-MTAB-12071	T2_labeled	biotin	unknown	P-MTAB-12069	H_T2_labeled	A-AFFY-2	P-AFFY-6	Hannah_T02.CEL	Hannah_T02.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	2	hours	light/dark	4	degree_C
T2a	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T2	total_RNA	P-MTAB-12071	T2_labeled	biotin	unknown	P-MTAB-12069	H_T2_labeled	A-AFFY-2	P-AFFY-6	Hannah_T02.CEL	Hannah_T02.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	2	hours	light/dark	4	degree_C
T46Wa	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T46W	total_RNA	P-MTAB-12071	T46W_labeled	biotin	unknown	P-MTAB-12069	H_T46W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T46W.CEL	Hannah_T46W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	46	hours	light/dark	20	degree_C
T46Wb	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T46W	total_RNA	P-MTAB-12071	T46W_labeled	biotin	unknown	P-MTAB-12069	H_T46W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T46W.CEL	Hannah_T46W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	46	hours	light/dark	20	degree_C
T46We	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T46W	total_RNA	P-MTAB-12071	T46W_labeled	biotin	unknown	P-MTAB-12069	H_T46W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T46W.CEL	Hannah_T46W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	46	hours	light/dark	20	degree_C
T46Wc	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T46W	total_RNA	P-MTAB-12071	T46W_labeled	biotin	unknown	P-MTAB-12069	H_T46W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T46W.CEL	Hannah_T46W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	46	hours	light/dark	20	degree_C
T46Wd	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T46W	total_RNA	P-MTAB-12071	T46W_labeled	biotin	unknown	P-MTAB-12069	H_T46W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T46W.CEL	Hannah_T46W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	46	hours	light/dark	20	degree_C
T14Wc	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T14W	total_RNA	P-MTAB-12071	T14W_labeled	biotin	unknown	P-MTAB-12069	H_T14W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T14W.CEL	Hannah_T14W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	14	hours	light/dark	20	degree_C
T14Wb	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T14W	total_RNA	P-MTAB-12071	T14W_labeled	biotin	unknown	P-MTAB-12069	H_T14W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T14W.CEL	Hannah_T14W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	14	hours	light/dark	20	degree_C
T14Wa	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T14W	total_RNA	P-MTAB-12071	T14W_labeled	biotin	unknown	P-MTAB-12069	H_T14W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T14W.CEL	Hannah_T14W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	14	hours	light/dark	20	degree_C
T14We	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T14W	total_RNA	P-MTAB-12071	T14W_labeled	biotin	unknown	P-MTAB-12069	H_T14W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T14W.CEL	Hannah_T14W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	14	hours	light/dark	20	degree_C
T14Wd	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T14W	total_RNA	P-MTAB-12071	T14W_labeled	biotin	unknown	P-MTAB-12069	H_T14W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T14W.CEL	Hannah_T14W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	14	hours	light/dark	20	degree_C
cT22Wb	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT22W	total_RNA	P-MTAB-12071	cT22W_labeled	biotin	unknown	P-MTAB-12069	H_cT22W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT22W.CEL	Hannah_cT22W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	22	hours	continuous light	20	degree_C
cT22Wa	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT22W	total_RNA	P-MTAB-12071	cT22W_labeled	biotin	unknown	P-MTAB-12069	H_cT22W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT22W.CEL	Hannah_cT22W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	22	hours	continuous light	20	degree_C
cT22We	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT22W	total_RNA	P-MTAB-12071	cT22W_labeled	biotin	unknown	P-MTAB-12069	H_cT22W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT22W.CEL	Hannah_cT22W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	22	hours	continuous light	20	degree_C
cT22Wc	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT22W	total_RNA	P-MTAB-12071	cT22W_labeled	biotin	unknown	P-MTAB-12069	H_cT22W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT22W.CEL	Hannah_cT22W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	22	hours	continuous light	20	degree_C
cT22Wd	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT22W	total_RNA	P-MTAB-12071	cT22W_labeled	biotin	unknown	P-MTAB-12069	H_cT22W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT22W.CEL	Hannah_cT22W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	22	hours	continuous light	20	degree_C
T34Wd	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T34W	total_RNA	P-MTAB-12071	T34W_labeled	biotin	unknown	P-MTAB-12069	H_T34W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T34W.CEL	Hannah_T34W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	34	hours	light/dark	20	degree_C
T34We	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T34W	total_RNA	P-MTAB-12071	T34W_labeled	biotin	unknown	P-MTAB-12069	H_T34W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T34W.CEL	Hannah_T34W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	34	hours	light/dark	20	degree_C
T34Wa	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T34W	total_RNA	P-MTAB-12071	T34W_labeled	biotin	unknown	P-MTAB-12069	H_T34W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T34W.CEL	Hannah_T34W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	34	hours	light/dark	20	degree_C
T34Wb	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T34W	total_RNA	P-MTAB-12071	T34W_labeled	biotin	unknown	P-MTAB-12069	H_T34W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T34W.CEL	Hannah_T34W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	34	hours	light/dark	20	degree_C
T34Wc	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T34W	total_RNA	P-MTAB-12071	T34W_labeled	biotin	unknown	P-MTAB-12069	H_T34W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T34W.CEL	Hannah_T34W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	34	hours	light/dark	20	degree_C
