PROBE	ID
261272_at	AT1G26665
261260_at	AT1G26680
261269_at	AT1G26690
261264_at	AT1G26710
261261_at	AT1G26730
261268_at	AT1G26740
261267_at	AT1G26750
261263_at	AT1G26790
261271_at	AT1G26795
261265_at	AT1G26800
263692_at	AT1G26850
263682_at	AT1G26860
263691_at	AT1G26880
263684_at	AT1G26900
263688_at	AT1G26920
263680_at	AT1G26930
263687_at	AT1G26940
265003_at	AT1G26970
265004_at	AT1G26990
264984_at	AT1G27000
264987_at	AT1G27030
264973_at	AT1G27040
264974_at	AT1G27050
257406_at	AT1G27060
264975_at	AT1G27070
264977_at	AT1G27090
257407_at	AT1G27100
264978_at	AT1G27120
264985_at	AT1G27150
264981_at	AT1G27160
264980_at	AT1G27190
264989_at	AT1G27200
264990_at	AT1G27210
264982_at	AT1G27220
264983_at	AT1G27240
264496_at	AT1G27285
264445_at	AT1G27290
264447_at	AT1G27300
264443_at	AT1G27385
264438_at	AT1G27400
264491_at	AT1G27410
264492_at	AT1G27430
264441_at	AT1G27435
264494_at	AT1G27461
264442_at	AT1G27480
262299_at	AT1G27520
262298_at	AT1G27530
262320_at	AT1G27550
262321_at	AT1G27570
262322_at	AT1G27590
262292_at	AT1G27595
262294_at	AT1G27610
262318_at	AT1G27620
262293_at	AT1G27640
261641_at	AT1G27670
261646_at	AT1G27690
261649_at	AT1G27700
261645_at	AT1G27790
257482_x_at	AT1G27820
245763_at	AT1G27850
245762_at	AT1G27880
259597_at	AT1G27900
259588_at	AT1G27930
259578_at	AT1G27990
259580_at	AT1G28030
259581_at	AT1G28040
259582_at	AT1G28060
259583_at	AT1G28070
259584_at	AT1G28080
259585_at	AT1G28090
259586_at	AT1G28100
259587_at	AT1G28120
259589_at	AT1G28135
259594_at	AT1G28140
259591_at	AT1G28150
259590_at	AT1G28160
245662_at	AT1G28190
245660_at	AT1G28240
245665_at	AT1G28250
245659_at	AT1G28260
245666_at	AT1G28280
245664_at	AT1G28327
261442_at	AT1G28375
261501_at	AT1G28390
261439_at	AT1G28395
261500_at	AT1G28400
261495_at	AT1G28410
261440_at	AT1G28510
262738_at	AT1G28530
262747_at	AT1G28540
262736_at	AT1G28570
262749_at	AT1G28580
262740_at	AT1G28590
262745_at	AT1G28600
262748_at	AT1G28610
262735_at	AT1G28630
262734_at	AT1G28640
262739_at	AT1G28650
262744_at	AT1G28680
262763_at	AT1G28690
262750_at	AT1G28710
262741_at	AT1G28760
262743_at	AT1G29020
260871_at	AT1G29040
260843_at	AT1G29060
260898_at	AT1G29070
260891_at	AT1G29080
260890_at	AT1G29090
260892_at	AT1G29110
260889_at	AT1G29120
260888_at	AT1G29140
260887_at	AT1G29160
260893_at	AT1G29180
260841_at	AT1G29195
260886_at	AT1G29200
260894_at	AT1G29220
260884_at	AT1G29240
260895_at	AT1G29250
260883_at	AT1G29270
260896_at	AT1G29310
259784_at	AT1G29450
259787_at	AT1G29460
259771_at	AT1G29470
259772_at	AT1G29480
259785_at	AT1G29490
259773_at	AT1G29500
259774_at	AT1G29520
259775_at	AT1G29530
259777_at	AT1G29570
257507_at	AT1G29600
259778_at	AT1G29610
259780_at	AT1G29630
259781_at	AT1G29650
259786_at	AT1G29660
259788_at	AT1G29670
259782_at	AT1G29680
259791_at	AT1G29700
246632_at	AT1G29710
246633_at	AT1G29720
255994_at	AT1G29760
255993_at	AT1G29770
255998_at	AT1G29780
255992_at	AT1G29790
255991_at	AT1G29820
256001_at	AT1G29850
255990_at	AT1G29870
256000_at	AT1G29880
260050_at	AT1G29960
260028_at	AT1G29980
260022_at	AT1G30020
260025_at	AT1G30070
260024_at	AT1G30080
256161_at	AT1G30090
256191_at	AT1G30130
256189_at	AT1G30140
257588_x_at	AT1G30150
256188_at	AT1G30160
256193_at	AT1G30200
245770_at	AT1G30240
245771_at	AT1G30250
245776_at	AT1G30260
245773_at	AT1G30290
245772_at	AT1G30300
256307_at	AT1G30350
261796_at	AT1G30440
261799_at	AT1G30473
261807_at	AT1G30515
261805_at	AT1G30540
261802_at	AT1G30550
263224_at	AT1G30580
263219_at	AT1G30600
263223_at	AT1G30630
263222_at	AT1G30640
263214_at	AT1G30660
263226_at	AT1G30690
263228_at	AT1G30700
263215_at	AT1G30710
263217_at	AT1G30740
263227_at	AT1G30750
264527_at	AT1G30760
264530_at	AT1G30780
264531_at	AT1G30790
264499_at	AT1G30795
257419_at	AT1G30800
264529_at	AT1G30820
265128_at	AT1G30860
265102_at	AT1G30870
265101_at	AT1G30880
265130_at	AT1G30890
265162_at	AT1G30910
265154_at	AT1G30960
265155_at	AT1G30990
265156_at	AT1G31000
265157_at	AT1G31030
265158_at	AT1G31040
265160_at	AT1G31050
265159_at	AT1G31060
263697_at	AT1G31080
263698_at	AT1G31100
263704_at	AT1G31130
263700_at	AT1G31150
263695_at	AT1G31220
263702_at	AT1G31240
262545_at	AT1G31250
262547_at	AT1G31270
262559_at	AT1G31300
262550_at	AT1G31310
262558_at	AT1G31335
262556_at	AT1G31370
262554_at	AT1G31380
262555_at	AT1G31400
256483_at	AT1G31410
256484_at	AT1G31430
256485_at	AT1G31440
256486_at	AT1G31450
256490_at	AT1G31460
256492_at	AT1G31490
256491_at	AT1G31500
256496_at	AT1G31510
256494_at	AT1G31520
256495_at	AT1G31530
256487_at	AT1G31540
256489_at	AT1G31550
246579_at	AT1G31620
246575_at	AT1G31660
246574_at	AT1G31670
246603_at	AT1G31690
246573_at	AT1G31690
246601_at	AT1G31710
246602_at	AT1G31710
246635_at	AT1G31720
246634_at	AT1G31730
246582_at	AT1G31750
246581_at	AT1G31760
246263_at	AT1G31780
246262_at	AT1G31790
246258_at	AT1G31840
246288_at	AT1G31850
246287_at	AT1G31870
246286_at	AT1G31910
246313_at	AT1G31920
255721_at	AT1G31940
255751_at	AT1G31950
255750_at	AT1G31960
255748_at	AT1G32000
255746_at	AT1G32020
255745_at	AT1G32030
255744_at	AT1G32040
245789_at	AT1G32090
245788_at	AT1G32120
245795_at	AT1G32160
245784_at	AT1G32190
245793_at	AT1G32220
260702_at	AT1G32250
260700_at	AT1G32260
260689_at	AT1G32290
260652_at	AT1G32360
257494_at	AT1G32375
260707_s_at	AT1G32410
260692_at	AT1G32430
260651_at	AT1G32460
260704_at	AT1G32470
260696_at	AT1G32520
260697_at	AT1G32530
256465_at	AT1G32570
256466_at	AT1G32580
261704_at	AT1G32600
261697_at	AT1G32610
261698_at	AT1G32630
261707_at	AT1G32650
261699_at	AT1G32660
261705_at	AT1G32670
261706_at	AT1G32680
261700_at	AT1G32690
261711_at	AT1G32700
261710_at	AT1G32730
261708_at	AT1G32740
261702_at	AT1G32760
261712_at	AT1G32780
261238_at	AT1G32810
261233_at	AT1G32810
261235_x_at	AT1G32840
261187_at	AT1G32860
261236_at	AT1G32880
261193_at	AT1G32920
261239_at	AT1G32930
261241_at	AT1G32950
261215_at	AT1G32970
261237_at	AT1G32980
261188_at	AT1G33000
261216_at	AT1G33030
261615_at	AT1G33050
261567_at	AT1G33055
261595_at	AT1G33070
261596_at	AT1G33080
261618_at	AT1G33110
261619_x_at	AT1G33130
261593_at	AT1G33170
261565_at	AT1G33220
261566_at	AT1G33230
256533_at	AT1G33250
256529_at	AT1G33260
256512_at	AT1G33265
256534_at	AT1G33270
256530_at	AT1G33290
256531_at	AT1G33320
256536_at	AT1G33330
256537_at	AT1G33340
256532_at	AT1G33350
256510_at	AT1G33360
256426_at	AT1G33420
256481_at	AT1G33430
256447_at	AT1G33440
256449_at	AT1G33460
256419_at	AT1G33470
256420_at	AT1G33475
256424_at	AT1G33490
256421_at	AT1G33500
245766_at	AT1G33580
245768_at	AT1G33590
245765_at	AT1G33600
245767_at	AT1G33610
261994_at	AT1G33640
261990_at	AT1G33660
261989_at	AT1G33670
261988_at	AT1G33680
261992_at	AT1G33680
261991_at	AT1G33700
261987_at	AT1G33710
261985_at	AT1G33750
261984_at	AT1G33760
261983_at	AT1G33770
261982_at	AT1G33780
262001_at	AT1G33790
262000_at	AT1G33810
261981_at	AT1G33811
261998_at	AT1G33813
261997_at	AT1G33817
261980_at	AT1G33820
261996_at	AT1G33830
257473_at	AT1G33840
261995_at	AT1G33850
261993_at	AT1G33860
260115_at	AT1G33870
260114_at	AT1G33880
260123_at	AT1G33890
260122_at	AT1G33900
260121_at	AT1G33910
260119_at	AT1G33930
260117_at	AT1G33950
255980_at	AT1G33970
255978_at	AT1G34010
255981_at	AT1G34020
255977_at	AT1G34030
256006_at	AT1G34070
256005_at	AT1G34080
256032_at	AT1G34090
256031_at	AT1G34100
256030_at	AT1G34110
255985_at	AT1G34150
256027_at	AT1G34160
262515_at	AT1G34200
262562_at	AT1G34220
262541_at	AT1G34240
262513_at	AT1G34270
262560_at	AT1G34280
262567_at	AT1G34300
262565_at	AT1G34320
262564_at	AT1G34330
262561_at	AT1G34340
259933_at	AT1G34350
259929_at	AT1G34360
259928_at	AT1G34380
259931_at	AT1G34400
261161_at	AT1G34420
261162_at	AT1G34440
261164_at	AT1G34470
261160_at	AT1G34480
261158_at	AT1G34500
261157_at	AT1G34510
261186_at	AT1G34530
261184_at	AT1G34545
261182_at	AT1G34575
261181_at	AT1G34580
261180_at	AT1G34590
261214_at	AT1G34620
262407_at	AT1G34630
262411_at	AT1G34640
262404_at	AT1G34660
262408_at	AT1G34750
262410_at	AT1G34770
262409_at	AT1G34842
261391_at	AT1G35030
261390_at	AT1G35040
245753_at	AT1G35143
245752_at	AT1G35150
245754_at	AT1G35183
245756_at	AT1G35190
245782_at	AT1G35200
245755_at	AT1G35210
259600_at	AT1G35220
257512_at	AT1G35250
259549_at	AT1G35290
259575_at	AT1G35320
259576_at	AT1G35330
259577_at	AT1G35340
259546_at	AT1G35350
259547_at	AT1G35370
257501_at	AT1G35380
260104_x_at	AT1G35410
260106_at	AT1G35420
260103_at	AT1G35430
260105_at	AT1G35480
262022_at	AT1G35490
262023_at	AT1G35500
262025_at	AT1G35510
262016_at	AT1G35513
262027_at	AT1G35515
262017_at	AT1G35550
262028_at	AT1G35560
262037_at	AT1G35570
262009_at	AT1G35610
262010_at	AT1G35612
262011_at	AT1G35614
262018_at	AT1G35617
262020_at	AT1G35647
262014_at	AT1G35660
262015_at	AT1G35663
261339_at	AT1G35710
261281_at	AT1G35740
261286_at	AT1G35780
261284_at	AT1G35790
256312_x_at	AT1G35820
256315_at	AT1G35880
256316_at	AT1G35890
256317_at	AT1G35900
260183_at	AT1G35970
260188_at	AT1G35995
260186_at	AT1G36020
260185_at	AT1G36030
263193_at	AT1G36050
263194_at	AT1G36060
263196_at	AT1G36070
263188_at	AT1G36095
263189_at	AT1G36100
263190_at	AT1G36105
263186_at	AT1G36110
263191_at	AT1G36120
263187_at	AT1G36130
263195_at	AT1G36150
256462_at	AT1G36230
256460_at	AT1G36240
260128_at	AT1G36310
260127_at	AT1G36320
260129_at	AT1G36380
260125_at	AT1G36390
261963_at	AT1G36430
261967_at	AT1G36440
261961_at	AT1G36510
261960_at	AT1G36550
261965_at	AT1G36560
261964_at	AT1G36600
256500_at	AT1G36620
256499_at	AT1G36640
256498_at	AT1G36670
256501_at	AT1G36756
256194_at	AT1G36810
256167_at	AT1G36830
256197_at	AT1G36910
256166_at	AT1G36920
261292_at	AT1G36940
261291_at	AT1G36970
261293_at	AT1G36980
261290_at	AT1G36990
261289_at	AT1G37000
261288_at	AT1G37010
261287_at	AT1G37020
261977_at	AT1G37057
261978_at	AT1G37060
261976_at	AT1G37063
262034_at	AT1G37080
262035_at	AT1G37110
262031_x_at	AT1G37160
245217_at	AT1G38340
246354_at	AT1G38950
246352_at	AT1G39270
246382_at	AT1G39350
246381_at	AT1G39430
246365_at	AT1G39750
246356_x_at	AT1G40150
246364_at	AT1G40230
246363_at	AT1G40390
259989_at	AT1G41750
260043_at	AT1G41770
260016_at	AT1G41795
259988_at	AT1G41797
260017_at	AT1G41810
260018_at	AT1G41820
260019_at	AT1G41825
261357_at	AT1G41860
261360_at	AT1G41870
261359_at	AT1G41900
261361_at	AT1G41930
245835_at	AT1G42190
245834_at	AT1G42200
245833_at	AT1G42220
245836_at	AT1G42250
257342_at	AT1G42365
262269_at	AT1G42393
262268_at	AT1G42410
262267_at	AT1G42420
262272_at	AT1G42440
262266_at	AT1G42450
262265_at	AT1G42460
262264_at	AT1G42470
256543_at	AT1G42480
256470_at	AT1G42570
256471_at	AT1G42580
256472_at	AT1G42610
256473_at	AT1G42630
256478_at	AT1G42650
256477_at	AT1G42690
256476_at	AT1G42697
259623_at	AT1G42700
259621_at	AT1G42710
259627_at	AT1G42960
259619_at	AT1G42980
257511_at	AT1G43000
259622_at	AT1G43010
259624_at	AT1G43020
255754_at	AT1G43040
264416_at	AT1G43140
264409_s_at	AT1G43200
264417_at	AT1G43220
264411_at	AT1G43240
264412_at	AT1G43260
264420_at	AT1G43320
262718_at	AT1G43570
262725_at	AT1G43580
262719_at	AT1G43590
262723_at	AT1G43630
260836_at	AT1G43660
260838_at	AT1G43680
260839_at	AT1G43690
260808_at	AT1G43715
260809_at	AT1G43730
260865_at	AT1G43760
260858_at	AT1G43770
260860_at	AT1G43810
260861_at	AT1G43840
260868_at	AT1G43860
260863_at	AT1G43870
260864_at	AT1G43880
260866_at	AT1G43886
259506_at	AT1G43900
259507_at	AT1G43910
259508_at	AT1G43920
259509_at	AT1G43930
257514_at	AT1G43940
259510_at	AT1G43970
259483_at	AT1G43980
259460_at	AT1G44000
259455_x_at	AT1G44030
259454_at	AT1G44050
259452_at	AT1G44060
259459_at	AT1G44070
259458_at	AT1G44085
245741_at	AT1G44120
245738_at	AT1G44130
245737_at	AT1G44160
245246_at	AT1G44224
245243_at	AT1G44414
245241_at	AT1G44478
245240_at	AT1G44510
261321_at	AT1G44740
261323_at	AT1G44760
261324_at	AT1G44770
261325_at	AT1G44780
261336_at	AT1G44790
261337_at	AT1G44810
261327_at	AT1G44830
261328_at	AT1G44835
261329_at	AT1G44890
261338_at	AT1G44920
261334_at	AT1G44960
260941_at	AT1G44970
260963_at	AT1G44990
260940_at	AT1G45000
260934_at	AT1G45100
260935_at	AT1G45110
260936_at	AT1G45150
260937_at	AT1G45160
260938_at	AT1G45170
260939_at	AT1G45180
245797_at	AT1G45230
245798_at	AT1G45545
245780_at	AT1G45688
245805_at	AT1G46336
245804_at	AT1G46696
245802_at	AT1G46840
245801_at	AT1G46912
261687_at	AT1G47280
261683_at	AT1G47300
261686_at	AT1G47310
261682_at	AT1G47330
261681_at	AT1G47340
261680_at	AT1G47350
261679_at	AT1G47360
261678_at	AT1G47370
261688_at	AT1G47380
261684_at	AT1G47400
262438_at	AT1G47410
262437_at	AT1G47465
257468_at	AT1G47470
262444_at	AT1G47480
262445_at	AT1G47485
262429_at	AT1G47520
262432_at	AT1G47530
262431_at	AT1G47540
262428_at	AT1G47570
262436_at	AT1G47610
262443_at	AT1G47655
262425_at	AT1G47660
262434_at	AT1G47670
262424_at	AT1G47680
262439_at	AT1G47730
261740_at	AT1G47740
261735_at	AT1G47765
261732_at	AT1G47770
261734_at	AT1G47790
261736_at	AT1G47810
261733_at	AT1G47830
261737_at	AT1G47885
259806_at	AT1G47900
259807_at	AT1G47920
257505_at	AT1G47940
259617_at	AT1G47970
259615_at	AT1G47980
259613_at	AT1G48010
260722_at	AT1G48040
260721_at	AT1G48060
260723_at	AT1G48070
260719_at	AT1G48090
260720_at	AT1G48095
260727_at	AT1G48100
260717_at	AT1G48120
260726_at	AT1G48160
260725_at	AT1G48170
257493_at	AT1G48180
260715_at	AT1G48200
260728_at	AT1G48210
262240_at	AT1G48220
262239_at	AT1G48230
262250_at	AT1G48280
262243_at	AT1G48290
262236_at	AT1G48330
262242_at	AT1G48360
262241_at	AT1G48390
261294_at	AT1G48430
261304_at	AT1G48440
261295_at	AT1G48450
261296_at	AT1G48460
261298_at	AT1G48510
261299_at	AT1G48550
261300_at	AT1G48560
261301_at	AT1G48570
261302_at	AT1G48580
261306_at	AT1G48610
256141_at	AT1G48640
256140_at	AT1G48650
256139_at	AT1G48660
256138_at	AT1G48670
256137_at	AT1G48690
256135_at	AT1G48730
256145_at	AT1G48750
256165_at	AT1G48780
256164_at	AT1G48800
256163_at	AT1G48820
256143_at	AT1G48830
245831_at	AT1G48840
246626_at	AT1G48870
246628_at	AT1G48900
260764_at	AT1G48950
260766_at	AT1G48960
260756_at	AT1G48970
260755_at	AT1G48980
260754_at	AT1G49000
260769_at	AT1G49010
260762_at	AT1G49015
260752_at	AT1G49030
260772_at	AT1G49050
260750_at	AT1G49100
260749_at	AT1G49110
260761_at	AT1G49150
260760_at	AT1G49170
260759_at	AT1G49180
260770_at	AT1G49200
260748_at	AT1G49210
260763_at	AT1G49220
260753_at	AT1G49230
260768_at	AT1G49245
262447_at	AT1G49250
262390_at	AT1G49260
257469_at	AT1G49290
262446_at	AT1G49310
262398_at	AT1G49350
262386_at	AT1G49370
262397_at	AT1G49380
262416_at	AT1G49390
262448_at	AT1G49450
262396_at	AT1G49470
262393_at	AT1G49490
262399_at	AT1G49500
262392_at	AT1G49520
261610_at	AT1G49560
261606_at	AT1G49570
261605_at	AT1G49580
261604_at	AT1G49590
261608_at	AT1G49650
261599_at	AT1G49700
261611_at	AT1G49730
261609_at	AT1G49740
261598_at	AT1G49750
259808_at	AT1G49790
259809_at	AT1G49800
259811_at	AT1G49830
259812_at	AT1G49840
259816_at	AT1G49850
259815_at	AT1G49870
259814_at	AT1G49900
245813_at	AT1G49920
261633_at	AT1G49930
261631_at	AT1G49940
261640_at	AT1G49960
261638_at	AT1G49975
261629_at	AT1G49980
261628_at	AT1G50000
261635_at	AT1G50020
261658_at	AT1G50040
261657_at	AT1G50050
261691_at	AT1G50060
261630_at	AT1G50080
261636_at	AT1G50110
261632_at	AT1G50120
261689_at	AT1G50140
262471_at	AT1G50140
262472_at	AT1G50160
262470_at	AT1G50180
262465_at	AT1G50270
262464_at	AT1G50280
262421_at	AT1G50290
262475_at	AT1G50340
262462_at	AT1G50350
262419_at	AT1G50380
262459_at	AT1G50400
261862_at	AT1G50410
261852_at	AT1G50440
261861_at	AT1G50450
261850_at	AT1G50470
261855_at	AT1G50510
261856_at	AT1G50530
261858_at	AT1G50570
261867_at	AT1G50575
261877_at	AT1G50580
261876_at	AT1G50590
261857_at	AT1G50620
261863_at	AT1G50630
261908_at	AT1G50650
261853_at	AT1G50660
261854_at	AT1G50670
257582_at	AT1G50720
246630_at	AT1G50730
246631_at	AT1G50740
246629_at	AT1G50750
257586_at	AT1G50760
256203_at	AT1G50800
256205_at	AT1G50890
256206_at	AT1G50910
256207_at	AT1G50920
256208_at	AT1G50930
256210_at	AT1G50950
256212_at	AT1G50970
256214_x_at	AT1G51000
245743_at	AT1G51080
245749_at	AT1G51090
245744_at	AT1G51110
245745_at	AT1G51110
265148_at	AT1G51160
265150_at	AT1G51200
265146_at	AT1G51210
265135_at	AT1G51270
265136_at	AT1G51270
265137_at	AT1G51290
265138_at	AT1G51300
265139_at	AT1G51310
265140_at	AT1G51320
265151_at	AT1G51340
265141_at	AT1G51350
265147_at	AT1G51380
265149_at	AT1G51400
260518_at	AT1G51410
257497_at	AT1G51430
260491_at	AT1G51440
260514_at	AT1G51480
260512_at	AT1G51520
260519_at	AT1G51540
260486_at	AT1G51550
260511_at	AT1G51570
260510_at	AT1G51580
260489_at	AT1G51610
256177_at	AT1G51620
256184_at	AT1G51650
256175_at	AT1G51670
256174_at	AT1G51720
256173_at	AT1G51730
256172_at	AT1G51745
256170_at	AT1G51790
256168_at	AT1G51805
256180_at	AT1G51810
256181_at	AT1G51820
246375_at	AT1G51830
246374_at	AT1G51840
246366_at	AT1G51850
246373_at	AT1G51860
246368_at	AT1G51890
246372_at	AT1G51900
246369_at	AT1G51910
246349_at	AT1G51915
246370_at	AT1G51920
265056_at	AT1G51980
265052_at	AT1G51990
265053_at	AT1G52000
265055_at	AT1G52020
265048_at	AT1G52050
265049_at	AT1G52060
265050_at	AT1G52070
265051_at	AT1G52100
265057_at	AT1G52140
259837_at	AT1G52180
259839_at	AT1G52190
259841_at	AT1G52200
259838_at	AT1G52220
259612_at	AT1G52300
259670_at	AT1G52310
259610_at	AT1G52320
259638_at	AT1G52360
259639_at	AT1G52380
259668_at	AT1G52390
262155_at	AT1G52420
262140_at	AT1G52470
262151_at	AT1G52510
262149_at	AT1G52530
262158_at	AT1G52540
262127_at	AT1G52550
262148_at	AT1G52560
262160_at	AT1G52590
262161_at	AT1G52600
262139_at	AT1G52610
262144_at	AT1G52620
262143_at	AT1G52630
262142_at	AT1G52640
262138_at	AT1G52660
262157_at	AT1G52670
262156_at	AT1G52680
262154_at	AT1G52700
262153_at	AT1G52710
262159_at	AT1G52720
262145_at	AT1G52730
260146_at	AT1G52770
260147_at	AT1G52790
260148_at	AT1G52800
260149_at	AT1G52810
260150_at	AT1G52820
260202_at	AT1G52840
260155_at	AT1G52870
260204_at	AT1G52900
260151_at	AT1G52910
260157_at	AT1G52930
261342_at	AT1G52950
261374_at	AT1G52990
261372_at	AT1G53010
261317_at	AT1G53030
261318_at	AT1G53035
261370_at	AT1G53050
261369_at	AT1G53060
261368_at	AT1G53070
261367_at	AT1G53080
261366_at	AT1G53100
261365_at	AT1G53110
261320_at	AT1G53120
260639_at	AT1G53180
260641_at	AT1G53200
260587_at	AT1G53210
260642_at	AT1G53260
260644_at	AT1G53290
260591_at	AT1G53325
260646_at	AT1G53340
260617_at	AT1G53345
260640_at	AT1G53350
260612_at	AT1G53360
260613_at	AT1G53380
260589_at	AT1G53400
260977_at	AT1G53420
260975_at	AT1G53430
260974_at	AT1G53440
260989_at	AT1G53450
260981_at	AT1G53460
260972_at	AT1G53530
260978_at	AT1G53540
260983_at	AT1G53560
260980_at	AT1G53600
260971_at	AT1G53620
260970_at	AT1G53640
260984_at	AT1G53645
259963_at	AT1G53660
259962_at	AT1G53690
259960_at	AT1G53710
262251_at	AT1G53760
257470_at	AT1G53770
262255_at	AT1G53790
262199_at	AT1G53800
262256_at	AT1G53810
262252_at	AT1G53820
262257_at	AT1G53860
263197_at	AT1G53930
263148_at	AT1G53950
263149_at	AT1G53970
263147_at	AT1G53980
263161_at	AT1G54020
263150_at	AT1G54050
263144_at	AT1G54070
263154_at	AT1G54110
263151_at	AT1G54120
263002_at	AT1G54200
262963_at	AT1G54220
262993_at	AT1G54230
263006_at	AT1G54240
263007_at	AT1G54260
262998_at	AT1G54280
262959_at	AT1G54290
262965_at	AT1G54310
262960_at	AT1G54320
262964_at	AT1G54380
262958_at	AT1G54410
262994_at	AT1G54420
262996_at	AT1G54440
263003_at	AT1G54450
262984_at	AT1G54460
262954_at	AT1G54500
262955_at	AT1G54520
263005_at	AT1G54540
262983_at	AT1G54550
264193_at	AT1G54610
264242_at	AT1G54640
264243_at	AT1G54650
264236_at	AT1G54680
264237_at	AT1G54700
264234_at	AT1G54720
264191_at	AT1G54730
264238_at	AT1G54740
264239_at	AT1G54770
264184_at	AT1G54790
264240_at	AT1G54820
264241_at	AT1G54840
257426_at	AT1G54850
264187_at	AT1G54860
256354_at	AT1G54870
256348_at	AT1G54880
256349_at	AT1G54890
256323_at	AT1G54920
256347_at	AT1G54923
257584_at	AT1G54955
256353_at	AT1G55000
256345_at	AT1G55030
256355_at	AT1G55040
257589_at	AT1G55050
256148_at	AT1G55090
259665_at	AT1G55160
259659_at	AT1G55170
259656_at	AT1G55200
259655_at	AT1G55210
259654_at	AT1G55220
259653_at	AT1G55240
259660_at	AT1G55260
259661_at	AT1G55265
259667_at	AT1G55270
259651_at	AT1G55280
259650_at	AT1G55290
257510_at	AT1G55360
256162_at	AT1G55390
265125_at	AT1G55410
265124_at	AT1G55430
265123_at	AT1G55440
265075_at	AT1G55450
265079_at	AT1G55460
265077_at	AT1G55530
265068_at	AT1G55550
264539_at	AT1G55590
264540_at	AT1G55630
264541_at	AT1G55660
264548_at	AT1G55680
264535_at	AT1G55690
264534_at	AT1G55700
264562_at	AT1G55760
264543_at	AT1G55780
264546_at	AT1G55805
264560_at	AT1G55820
264542_at	AT1G55830
260604_at	AT1G55840
260594_at	AT1G55880
260595_at	AT1G55890
260597_at	AT1G55915
260598_at	AT1G55930
260600_at	AT1G55950
260603_at	AT1G55960
262097_at	AT1G55990
262088_at	AT1G56020
262087_at	AT1G56030
257472_at	AT1G56040
262086_at	AT1G56050
262085_at	AT1G56060
262084_at	AT1G56080
262095_at	AT1G56090
262083_at	AT1G56100
262093_at	AT1G56145
262092_at	AT1G56150
262065_at	AT1G56180
256228_at	AT1G56190
256222_at	AT1G56210
256225_at	AT1G56220
256220_at	AT1G56230
256218_at	AT1G56270
256227_at	AT1G56290
256221_at	AT1G56300
257587_at	AT1G56310
256217_at	AT1G56320
259636_at	AT1G56345
259630_at	AT1G56350
259634_at	AT1G56380
259603_at	AT1G56500
259633_at	AT1G56500
259602_at	AT1G56520
245655_at	AT1G56530
245654_at	AT1G56540
245678_at	AT1G56610
245656_at	AT1G56620
245677_at	AT1G56660
245676_at	AT1G56670
245674_at	AT1G56680
245673_at	AT1G56690
245626_at	AT1G56700
245672_at	AT1G56710
245657_at	AT1G56720
246400_at	AT1G57540
246377_at	AT1G57550
246402_at	AT1G57570
246403_at	AT1G57590
246404_at	AT1G57600
246378_at	AT1G57620
246405_at	AT1G57630
246406_at	AT1G57650
246407_at	AT1G57670
246409_at	AT1G57700
246410_at	AT1G57760
246411_at	AT1G57770
245829_at	AT1G57780
245830_at	AT1G57790
245827_at	AT1G57830
245826_at	AT1G57850
245823_at	AT1G57906
245865_at	AT1G58025
245864_at	AT1G58070
246399_at	AT1G58110
246393_at	AT1G58150
246395_at	AT1G58170
256198_at	AT1G58220
256201_at	AT1G58230
245839_at	AT1G58390
245838_at	AT1G58410
245840_at	AT1G58420
245220_at	AT1G59171
262101_at	AT1G59535
262123_at	AT1G59630
262124_at	AT1G59660
