Source Name	Characteristics [Ecotype]	Characteristics [Genotype]	Characteristics [OrganismPart]	Term Source REF	Term Accession Number	Characteristics [StrainOrLine]	Characteristics [Organism]	Term Source REF	Term Accession Number	Protocol REF	Protocol REF	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Label	Material Type	Hybridization Name	Array Design REF	Protocol REF	Scan Name	Array Data File	Comment [ArrayExpress FTP file]	Protocol REF	Derived Array Data Matrix File	Comment [Derived ArrayExpress FTP file]	Factor Value [TEMPERATURE]	Unit [TemperatureUnit]	Factor Value [LIGHT]	Factor Value [TIME]	Unit [TimeUnit]
ATH_caldana_COND_D 300	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17009	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_D 300	total_RNA	P-MTAB-17015	ATH_caldana_COND_D 300	biotin	synthetic_DNA	ATH_caldana_COND_D 300	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_83.CEL	affy_ATH1_caldana_83.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	4	degree_C	darkness (0 uE)	300	minutes
ATH_caldana_COND_H 40	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_H 40	total_RNA	P-MTAB-17015	ATH_caldana_COND_H 40	biotin	synthetic_DNA	ATH_caldana_COND_H 40	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_158.CEL	affy_ATH1_caldana_158.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21	degree_C	high light (400 uE)	40	minutes
ATH_caldana_COND_B 300	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17007	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_B 300	total_RNA	P-MTAB-17015	ATH_caldana_COND_B 300	biotin	synthetic_DNA	ATH_caldana_COND_B 300	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_39.CEL	affy_ATH1_caldana_39.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21	degree_C	darkness (0 uE)	300	minutes
ATH_caldana_COND_C 10	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_C 10	total_RNA	P-MTAB-17015	ATH_caldana_COND_C 10	biotin	synthetic_DNA	ATH_caldana_COND_C 10	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_46.CEL	affy_ATH1_caldana_46.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	4	degree_C	low light (85 uE)	10	minutes
ATH_caldana_COND_E 5	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_E 5	total_RNA	P-MTAB-17015	ATH_caldana_COND_E 5	biotin	synthetic_DNA	ATH_caldana_COND_E 5	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_89.CEL	affy_ATH1_caldana_89.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	32	degree_C	normal light (150 uE)	5	minutes
ATH_caldana_COND_D 1280	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17009	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_D 1280	total_RNA	P-MTAB-17015	ATH_caldana_COND_D 1280	biotin	synthetic_DNA	ATH_caldana_COND_D 1280	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_88.CEL	affy_ATH1_caldana_88.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	4	degree_C	darkness (0 uE)	1280	minutes
ATH_caldana_COND_F 180	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17011	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_F 180	total_RNA	P-MTAB-17015	ATH_caldana_COND_F 180	biotin	synthetic_DNA	ATH_caldana_COND_F 180	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_121.CEL	affy_ATH1_caldana_121.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	32	degree_C	darkness (0 uE)	180	minutes
ATH_caldana_COND_E 180	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_E 180	total_RNA	P-MTAB-17015	ATH_caldana_COND_E 180	biotin	synthetic_DNA	ATH_caldana_COND_E 180	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_99.CEL	affy_ATH1_caldana_99.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	32	degree_C	normal light (150 uE)	180	minutes
ATH_caldana_COND_D 360	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17009	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_D 360	total_RNA	P-MTAB-17015	ATH_caldana_COND_D 360	biotin	synthetic_DNA	ATH_caldana_COND_D 360	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_86.CEL	affy_ATH1_caldana_86.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	4	degree_C	darkness (0 uE)	360	minutes
ATH_caldana_COND_G 180	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_G 180	total_RNA	P-MTAB-17015	ATH_caldana_COND_G 180	biotin	synthetic_DNA	ATH_caldana_COND_G 180	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_143.CEL	affy_ATH1_caldana_143.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21	degree_C	low light (75 uE)	180	minutes
ATH_caldana_COND_E 10	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17010	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_E 10	total_RNA	P-MTAB-17015	ATH_caldana_COND_E 10	biotin	synthetic_DNA	ATH_caldana_COND_E 10	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_90.CEL	affy_ATH1_caldana_90.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	32	degree_C	normal light (150 uE)	10	minutes
ATH_caldana_COND_C 120	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17008	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_C 120	total_RNA	P-MTAB-17015	ATH_caldana_COND_C 120	biotin	synthetic_DNA	ATH_caldana_COND_C 120	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_52.CEL	affy_ATH1_caldana_52.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	4	degree_C	low light (85 uE)	120	minutes
ATH_caldana_COND_D 220	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17009	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_D 220	total_RNA	P-MTAB-17015	ATH_caldana_COND_D 220	biotin	synthetic_DNA	ATH_caldana_COND_D 220	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_79.CEL	affy_ATH1_caldana_79.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	4	degree_C	darkness (0 uE)	220	minutes
ATH_caldana_COND_C 240	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_C 240	total_RNA	P-MTAB-17015	ATH_caldana_COND_C 240	biotin	synthetic_DNA	ATH_caldana_COND_C 240	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_58.CEL	affy_ATH1_caldana_58.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	4	degree_C	low light (85 uE)	240	minutes
ATH_caldana_COND_D 140	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_D 140	total_RNA	P-MTAB-17015	ATH_caldana_COND_D 140	biotin	synthetic_DNA	ATH_caldana_COND_D 140	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_75.CEL	affy_ATH1_caldana_75.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	4	degree_C	darkness (0 uE)	140	minutes
ATH_caldana_COND_B 40	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17007	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_B 40	total_RNA	P-MTAB-17015	ATH_caldana_COND_B 40	biotin	synthetic_DNA	ATH_caldana_COND_B 40	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_26.CEL	affy_ATH1_caldana_26.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21	degree_C	darkness (0 uE)	40	minutes
ATH_caldana_COND_A 100	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_A 100	total_RNA	P-MTAB-17015	ATH_caldana_COND_A 100	biotin	synthetic_DNA	ATH_caldana_COND_A 100	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_7.CEL	affy_ATH1_caldana_7.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21/18	degree_C	normal light (150 uE)	100	minutes
ATH_caldana_COND_C 320	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17008	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_C 320	total_RNA	P-MTAB-17015	ATH_caldana_COND_C 320	biotin	synthetic_DNA	ATH_caldana_COND_C 320	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_62.CEL	affy_ATH1_caldana_62.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	4	degree_C	low light (85 uE)	320	minutes
ATH_caldana_COND_A 260	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17006	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_A 260	total_RNA	P-MTAB-17015	ATH_caldana_COND_A 260	biotin	synthetic_DNA	ATH_caldana_COND_A 260	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_15.CEL	affy_ATH1_caldana_15.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21/18	degree_C	normal light (150 uE)	260	minutes
ATH_caldana_COND_E 220	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_E 220	total_RNA	P-MTAB-17015	ATH_caldana_COND_E 220	biotin	synthetic_DNA	ATH_caldana_COND_E 220	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_101.CEL	affy_ATH1_caldana_101.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	32	degree_C	normal light (150 uE)	220	minutes
ATH_caldana_COND_A 10	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_A 10	total_RNA	P-MTAB-17015	ATH_caldana_COND_A 10	biotin	synthetic_DNA	ATH_caldana_COND_A 10	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_2.CEL	affy_ATH1_caldana_2.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21/18	degree_C	normal light (150 uE)	10	minutes
ATH_caldana_COND_B 160	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_B 160	total_RNA	P-MTAB-17015	ATH_caldana_COND_B 160	biotin	synthetic_DNA	ATH_caldana_COND_B 160	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_32.CEL	affy_ATH1_caldana_32.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21	degree_C	darkness (0 uE)	160	minutes
ATH_caldana_COND_B 80	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17007	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_B 80	total_RNA	P-MTAB-17015	ATH_caldana_COND_B 80	biotin	synthetic_DNA	ATH_caldana_COND_B 80	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_28.CEL	affy_ATH1_caldana_28.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21	degree_C	darkness (0 uE)	80	minutes
ATH_caldana_COND_C 260	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17008	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_C 260	total_RNA	P-MTAB-17015	ATH_caldana_COND_C 260	biotin	synthetic_DNA	ATH_caldana_COND_C 260	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_59.CEL	affy_ATH1_caldana_59.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	4	degree_C	low light (85 uE)	260	minutes
ATH_caldana_COND_B 360	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_B 360	total_RNA	P-MTAB-17015	ATH_caldana_COND_B 360	biotin	synthetic_DNA	ATH_caldana_COND_B 360	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_42.CEL	affy_ATH1_caldana_42.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21	degree_C	darkness (0 uE)	360	minutes
ATH_caldana_COND_D 120	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17005	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_D 120	total_RNA	P-MTAB-17015	ATH_caldana_COND_D 120	biotin	synthetic_DNA	ATH_caldana_COND_D 120	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_74.CEL	affy_ATH1_caldana_74.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	4	degree_C	darkness (0 uE)	120	minutes
ATH_caldana_COND_H 340	Columbia-0	wild_type	rosette leaf	EFO	EFO_0001984	CS906	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-17013	P-MTAB-17004	P-MTAB-17014	ATH_caldana_COND_H 340	total_RNA	P-MTAB-17015	ATH_caldana_COND_H 340	biotin	synthetic_DNA	ATH_caldana_COND_H 340	A-AFFY-2	P-AFFY-6	affy_ATH1_caldana_173.CEL	affy_ATH1_caldana_173.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.raw.4.zip	P-MTAB-17016	E-MTAB-375-processed-data-2522036579.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-375/E-MTAB-375.processed.1.zip	21	degree_C	high light (400 uE)	340	minutes
